OrderID,OrderDate,PropertyID,ProductID,Quantity,ProductName,ProductCategory,Price,PropertyCity,PropertyState,sales
1995,18-10-2015,14,84,2,Tall Chair,Public Areas,75,Nashville,Tennessee,150
3064,20-03-2016,14,84,2,Tall Chair,Public Areas,75,Nashville,Tennessee,150
4383,23-09-2016,14,84,1,Tall Chair,Public Areas,75,Nashville,Tennessee,75
4583,25-10-2016,14,84,1,Tall Chair,Public Areas,75,Nashville,Tennessee,75
3635,05-06-2016,14,89,1,Photograph,Public Areas,45,Nashville,Tennessee,45
4205,25-08-2016,14,89,1,Photograph,Public Areas,45,Nashville,Tennessee,45
2787,11-02-2016,14,6,1,Conditioner,Housekeeping,40,Nashville,Tennessee,40
1652,30-08-2015,14,57,2,Wireless Router,Furnishings,70,Nashville,Tennessee,140
1467,07-08-2015,14,52,2,Ironing Board,Furnishings,18,Nashville,Tennessee,36
1486,10-08-2015,14,52,1,Ironing Board,Furnishings,18,Nashville,Tennessee,18
3022,14-03-2016,14,74,1,Large Plant,Public Areas,35,Nashville,Tennessee,35
822,04-05-2015,14,33,1,Towel Rack,Furnishings,10,Nashville,Tennessee,10
898,15-05-2015,14,33,3,Towel Rack,Furnishings,10,Nashville,Tennessee,30
1618,25-08-2015,14,33,2,Towel Rack,Furnishings,10,Nashville,Tennessee,20
2126,09-11-2015,14,33,2,Towel Rack,Furnishings,10,Nashville,Tennessee,20
4257,03-09-2016,14,33,2,Towel Rack,Furnishings,10,Nashville,Tennessee,20
4483,09-10-2016,14,33,2,Towel Rack,Furnishings,10,Nashville,Tennessee,20
1041,04-06-2015,14,73,2,Mop,Maintenance,15,Nashville,Tennessee,30
3510,19-05-2016,14,73,1,Mop,Maintenance,15,Nashville,Tennessee,15
4089,11-08-2016,14,73,1,Mop,Maintenance,15,Nashville,Tennessee,15
4184,23-08-2016,14,73,3,Mop,Maintenance,15,Nashville,Tennessee,45
418,03-03-2015,14,5,1,Moisturizer,Housekeeping,40,Nashville,Tennessee,40
2690,27-01-2016,14,5,3,Moisturizer,Housekeeping,40,Nashville,Tennessee,120
2841,20-02-2016,14,5,3,Moisturizer,Housekeeping,40,Nashville,Tennessee,120
3217,11-04-2016,14,5,2,Moisturizer,Housekeeping,40,Nashville,Tennessee,80
4382,22-09-2016,14,5,1,Moisturizer,Housekeeping,40,Nashville,Tennessee,40
4067,07-08-2016,14,79,3,Coffee Table,Public Areas,103,Nashville,Tennessee,309
87,14-01-2015,14,44,3,Floor Lamp,Furnishings,55,Nashville,Tennessee,165
281,14-02-2015,14,44,1,Floor Lamp,Furnishings,55,Nashville,Tennessee,55
820,04-05-2015,14,44,3,Floor Lamp,Furnishings,55,Nashville,Tennessee,165
897,14-05-2015,14,44,3,Floor Lamp,Furnishings,55,Nashville,Tennessee,165
2159,13-11-2015,14,44,2,Floor Lamp,Furnishings,55,Nashville,Tennessee,110
189,29-01-2015,14,64,1,Gaffer's Tape,Maintenance,27,Nashville,Tennessee,27
390,28-02-2015,14,64,2,Gaffer's Tape,Maintenance,27,Nashville,Tennessee,54
1800,22-09-2015,14,64,2,Gaffer's Tape,Maintenance,27,Nashville,Tennessee,54
3617,02-06-2016,14,64,1,Gaffer's Tape,Maintenance,27,Nashville,Tennessee,27
4595,27-10-2016,14,10,1,Toilet Paper,Housekeeping,19,Nashville,Tennessee,19
1304,13-07-2015,14,87,1,End Table,Public Areas,30,Nashville,Tennessee,30
2738,03-02-2016,14,87,2,End Table,Public Areas,30,Nashville,Tennessee,60
3312,22-04-2016,14,87,2,End Table,Public Areas,30,Nashville,Tennessee,60
158,24-01-2015,14,37,3,Bed (King),Furnishings,300,Nashville,Tennessee,900
2755,05-02-2016,14,37,3,Bed (King),Furnishings,300,Nashville,Tennessee,900
4639,02-11-2016,14,37,1,Bed (King),Furnishings,300,Nashville,Tennessee,300
4793,27-11-2016,14,37,3,Bed (King),Furnishings,300,Nashville,Tennessee,900
252,11-02-2015,14,30,1,Permanent Markers,Office Supplies,6,Nashville,Tennessee,6
3921,17-07-2016,14,30,1,Permanent Markers,Office Supplies,6,Nashville,Tennessee,6
3925,18-07-2016,14,30,3,Permanent Markers,Office Supplies,6,Nashville,Tennessee,18
4164,21-08-2016,14,30,2,Permanent Markers,Office Supplies,6,Nashville,Tennessee,12
4242,30-08-2016,14,83,2,Bar Stool,Public Areas,60,Nashville,Tennessee,120
4340,16-09-2016,14,19,2,Light Bulb,Housekeeping,17,Nashville,Tennessee,34
201,31-01-2015,14,27,3,Invisible Tape,Office Supplies,8,Nashville,Tennessee,24
2038,26-10-2015,14,27,3,Invisible Tape,Office Supplies,8,Nashville,Tennessee,24
4091,11-08-2016,14,27,3,Invisible Tape,Office Supplies,8,Nashville,Tennessee,24
620,04-04-2015,14,28,2,Staples,Office Supplies,8,Nashville,Tennessee,16
697,15-04-2015,14,28,3,Staples,Office Supplies,8,Nashville,Tennessee,24
4458,05-10-2016,14,28,3,Staples,Office Supplies,8,Nashville,Tennessee,24
47,08-01-2015,14,47,3,Swivel Chair,Furnishings,75,Nashville,Tennessee,225
260,11-02-2015,14,47,2,Swivel Chair,Furnishings,75,Nashville,Tennessee,150
214,03-02-2015,14,58,3,Mirror,Furnishings,85,Nashville,Tennessee,255
795,30-04-2015,14,58,2,Mirror,Furnishings,85,Nashville,Tennessee,170
2042,27-10-2015,14,58,1,Mirror,Furnishings,85,Nashville,Tennessee,85
2203,19-11-2015,14,58,3,Mirror,Furnishings,85,Nashville,Tennessee,255
2915,01-03-2016,14,58,1,Mirror,Furnishings,85,Nashville,Tennessee,85
3243,14-04-2016,14,58,3,Mirror,Furnishings,85,Nashville,Tennessee,255
3686,12-06-2016,14,58,3,Mirror,Furnishings,85,Nashville,Tennessee,255
846,08-05-2015,14,13,1,Bed Sheet (Double),Housekeeping,20,Nashville,Tennessee,20
2780,10-02-2016,14,13,1,Bed Sheet (Double),Housekeeping,20,Nashville,Tennessee,20
3835,03-07-2016,14,13,3,Bed Sheet (Double),Housekeeping,20,Nashville,Tennessee,60
4960,24-12-2016,14,91,2,Small Sign,Public Areas,14,Nashville,Tennessee,28
632,06-04-2015,14,25,2,Envelopes (Legal),Office Supplies,28,Nashville,Tennessee,56
1549,16-08-2015,14,25,1,Envelopes (Legal),Office Supplies,28,Nashville,Tennessee,28
55,09-01-2015,14,8,3,Bath Soap,Housekeeping,35,Nashville,Tennessee,105
2578,14-01-2016,14,18,2,Coffee Cup,Housekeeping,24,Nashville,Tennessee,48
2685,26-01-2016,14,18,3,Coffee Cup,Housekeeping,24,Nashville,Tennessee,72
2943,04-03-2016,14,18,3,Coffee Cup,Housekeeping,24,Nashville,Tennessee,72
3239,14-04-2016,14,18,1,Coffee Cup,Housekeeping,24,Nashville,Tennessee,24
3253,15-04-2016,14,18,2,Coffee Cup,Housekeeping,24,Nashville,Tennessee,48
3469,14-05-2016,14,18,3,Coffee Cup,Housekeeping,24,Nashville,Tennessee,72
4547,21-10-2016,14,18,1,Coffee Cup,Housekeeping,24,Nashville,Tennessee,24
887,13-05-2015,14,59,3,Screws,Maintenance,14,Nashville,Tennessee,42
1136,19-06-2015,14,59,3,Screws,Maintenance,14,Nashville,Tennessee,42
1229,03-07-2015,14,59,2,Screws,Maintenance,14,Nashville,Tennessee,28
1697,06-09-2015,14,59,3,Screws,Maintenance,14,Nashville,Tennessee,42
2337,07-12-2015,14,59,3,Screws,Maintenance,14,Nashville,Tennessee,42
4150,19-08-2016,14,59,3,Screws,Maintenance,14,Nashville,Tennessee,42
70,11-01-2015,14,65,1,Ladder,Maintenance,89,Nashville,Tennessee,89
1500,11-08-2015,14,65,1,Ladder,Maintenance,89,Nashville,Tennessee,89
2026,25-10-2015,14,65,1,Ladder,Maintenance,89,Nashville,Tennessee,89
2334,07-12-2015,14,65,3,Ladder,Maintenance,89,Nashville,Tennessee,267
3049,18-03-2016,14,65,2,Ladder,Maintenance,89,Nashville,Tennessee,178
3776,24-06-2016,14,65,1,Ladder,Maintenance,89,Nashville,Tennessee,89
2252,24-11-2015,14,36,1,Armoire,Furnishings,115,Nashville,Tennessee,115
3029,15-03-2016,14,36,2,Armoire,Furnishings,115,Nashville,Tennessee,230
4825,02-12-2016,14,36,2,Armoire,Furnishings,115,Nashville,Tennessee,230
143,23-01-2015,14,16,1,Mouthwash,Housekeeping,40,Nashville,Tennessee,40
745,22-04-2015,14,16,3,Mouthwash,Housekeeping,40,Nashville,Tennessee,120
3867,08-07-2016,14,16,1,Mouthwash,Housekeeping,40,Nashville,Tennessee,40
78,13-01-2015,14,72,1,Nails,Maintenance,12,Nashville,Tennessee,12
2387,15-12-2015,14,72,3,Nails,Maintenance,12,Nashville,Tennessee,36
3757,22-06-2016,14,72,3,Nails,Maintenance,12,Nashville,Tennessee,36
1013,01-06-2015,14,39,1,Alarm Clock,Furnishings,45,Nashville,Tennessee,45
2055,29-10-2015,14,39,2,Alarm Clock,Furnishings,45,Nashville,Tennessee,90
4489,10-10-2016,14,39,1,Alarm Clock,Furnishings,45,Nashville,Tennessee,45
106,17-01-2015,14,85,2,Low Chair,Public Areas,80,Nashville,Tennessee,160
1117,17-06-2015,14,85,2,Low Chair,Public Areas,80,Nashville,Tennessee,160
1394,25-07-2015,14,85,1,Low Chair,Public Areas,80,Nashville,Tennessee,80
2096,04-11-2015,14,85,1,Low Chair,Public Areas,80,Nashville,Tennessee,80
2466,27-12-2015,14,85,3,Low Chair,Public Areas,80,Nashville,Tennessee,240
2962,08-03-2016,14,85,3,Low Chair,Public Areas,80,Nashville,Tennessee,240
3352,28-04-2016,14,85,3,Low Chair,Public Areas,80,Nashville,Tennessee,240
1246,05-07-2015,14,75,1,Small Plant,Public Areas,25,Nashville,Tennessee,25
1806,23-09-2015,14,75,1,Small Plant,Public Areas,25,Nashville,Tennessee,25
2704,29-01-2016,14,75,1,Small Plant,Public Areas,25,Nashville,Tennessee,25
2856,23-02-2016,14,75,1,Small Plant,Public Areas,25,Nashville,Tennessee,25
3800,27-06-2016,14,75,1,Small Plant,Public Areas,25,Nashville,Tennessee,25
1805,23-09-2015,14,60,2,Portable Drill,Maintenance,195,Nashville,Tennessee,390
2409,19-12-2015,14,60,1,Portable Drill,Maintenance,195,Nashville,Tennessee,195
2472,28-12-2015,14,60,2,Portable Drill,Maintenance,195,Nashville,Tennessee,390
4694,11-11-2016,14,60,2,Portable Drill,Maintenance,195,Nashville,Tennessee,390
450,08-03-2015,14,53,1,Iron,Furnishings,20,Nashville,Tennessee,20
4042,02-08-2016,14,53,2,Iron,Furnishings,20,Nashville,Tennessee,40
4826,02-12-2016,14,92,3,Large Sign,Public Areas,20,Nashville,Tennessee,60
4946,22-12-2016,14,92,3,Large Sign,Public Areas,20,Nashville,Tennessee,60
1145,20-06-2015,14,34,3,Shower Curtain,Furnishings,5,Nashville,Tennessee,15
2714,30-01-2016,14,34,3,Shower Curtain,Furnishings,5,Nashville,Tennessee,15
4862,06-12-2016,14,34,3,Shower Curtain,Furnishings,5,Nashville,Tennessee,15
1556,17-08-2015,14,31,1,Sticky Notes,Office Supplies,20,Nashville,Tennessee,20
2377,13-12-2015,14,31,3,Sticky Notes,Office Supplies,20,Nashville,Tennessee,60
3209,10-04-2016,14,31,1,Sticky Notes,Office Supplies,20,Nashville,Tennessee,20
3554,25-05-2016,14,31,2,Sticky Notes,Office Supplies,20,Nashville,Tennessee,40
1526,14-08-2015,14,78,2,Small Area Rug,Public Areas,20,Nashville,Tennessee,40
1613,24-08-2015,14,78,3,Small Area Rug,Public Areas,20,Nashville,Tennessee,60
2570,12-01-2016,14,78,1,Small Area Rug,Public Areas,20,Nashville,Tennessee,20
4470,07-10-2016,14,78,3,Small Area Rug,Public Areas,20,Nashville,Tennessee,60
4612,29-10-2016,14,78,3,Small Area Rug,Public Areas,20,Nashville,Tennessee,60
250,10-02-2015,14,50,2,Small Vase,Furnishings,33,Nashville,Tennessee,66
2553,10-01-2016,14,50,2,Small Vase,Furnishings,33,Nashville,Tennessee,66
3459,13-05-2016,14,50,1,Small Vase,Furnishings,33,Nashville,Tennessee,33
3609,01-06-2016,14,50,1,Small Vase,Furnishings,33,Nashville,Tennessee,33
4843,04-12-2016,14,50,1,Small Vase,Furnishings,33,Nashville,Tennessee,33
4196,24-08-2016,14,56,3,Telephone,Furnishings,38,Nashville,Tennessee,114
4669,06-11-2016,14,56,1,Telephone,Furnishings,38,Nashville,Tennessee,38
2318,04-12-2015,14,90,1,Luggage Cart,Public Areas,138,Nashville,Tennessee,138
878,12-05-2015,14,15,2,Drinking Glass,Housekeeping,24,Nashville,Tennessee,48
3919,17-07-2016,14,15,2,Drinking Glass,Housekeeping,24,Nashville,Tennessee,48
1686,04-09-2015,14,4,2,Shampoo,Housekeeping,40,Nashville,Tennessee,80
1687,04-09-2015,14,4,1,Shampoo,Housekeeping,40,Nashville,Tennessee,40
2882,26-02-2016,14,4,3,Shampoo,Housekeeping,40,Nashville,Tennessee,120
4081,09-08-2016,14,4,1,Shampoo,Housekeeping,40,Nashville,Tennessee,40
4506,13-10-2016,14,4,3,Shampoo,Housekeeping,40,Nashville,Tennessee,120
1092,13-06-2015,14,7,3,Hand Soap,Housekeeping,35,Nashville,Tennessee,105
3497,18-05-2016,14,7,1,Hand Soap,Housekeeping,35,Nashville,Tennessee,35
3871,09-07-2016,14,7,1,Hand Soap,Housekeeping,35,Nashville,Tennessee,35
4668,06-11-2016,14,7,2,Hand Soap,Housekeeping,35,Nashville,Tennessee,70
4913,15-12-2016,14,22,2,Paper Clips,Office Supplies,3,Nashville,Tennessee,6
265,12-02-2015,14,2,2,Hand Towel,Housekeeping,5,Nashville,Tennessee,10
2992,11-03-2016,14,2,2,Hand Towel,Housekeeping,5,Nashville,Tennessee,10
3254,16-04-2016,14,2,3,Hand Towel,Housekeeping,5,Nashville,Tennessee,15
4394,23-09-2016,14,2,3,Hand Towel,Housekeeping,5,Nashville,Tennessee,15
2857,23-02-2016,14,29,3,Erasable Markers,Office Supplies,6,Nashville,Tennessee,18
3233,13-04-2016,14,29,3,Erasable Markers,Office Supplies,6,Nashville,Tennessee,18
1095,13-06-2015,14,38,1,Bed (Double),Furnishings,250,Nashville,Tennessee,250
4653,04-11-2016,14,38,2,Bed (Double),Furnishings,250,Nashville,Tennessee,500
251,10-02-2015,14,66,1,Wood Glue,Maintenance,21,Nashville,Tennessee,21
1054,05-06-2015,14,66,1,Wood Glue,Maintenance,21,Nashville,Tennessee,21
3100,25-03-2016,14,66,3,Wood Glue,Maintenance,21,Nashville,Tennessee,63
3744,21-06-2016,14,14,1,Pillowcase,Housekeeping,15,Nashville,Tennessee,15
4320,13-09-2016,14,14,1,Pillowcase,Housekeeping,15,Nashville,Tennessee,15
4801,29-11-2016,14,14,3,Pillowcase,Housekeeping,15,Nashville,Tennessee,45
599,01-04-2015,14,88,2,Serving Tray,Public Areas,6,Nashville,Tennessee,12
1596,22-08-2015,14,88,2,Serving Tray,Public Areas,6,Nashville,Tennessee,12
4491,10-10-2016,14,88,2,Serving Tray,Public Areas,6,Nashville,Tennessee,12
485,15-03-2015,14,69,3,Door Knob,Maintenance,41,Nashville,Tennessee,123
1283,10-07-2015,14,69,2,Door Knob,Maintenance,41,Nashville,Tennessee,82
1828,26-09-2015,14,69,3,Door Knob,Maintenance,41,Nashville,Tennessee,123
2267,27-11-2015,14,69,3,Door Knob,Maintenance,41,Nashville,Tennessee,123
1959,14-10-2015,14,68,2,Window Screen,Maintenance,30,Nashville,Tennessee,60
2345,08-12-2015,14,68,1,Window Screen,Maintenance,30,Nashville,Tennessee,30
2516,04-01-2016,14,68,3,Window Screen,Maintenance,30,Nashville,Tennessee,90
4831,02-12-2016,14,68,2,Window Screen,Maintenance,30,Nashville,Tennessee,60
2247,24-11-2015,14,77,2,Large Area Rug,Public Areas,40,Nashville,Tennessee,80
3553,25-05-2016,14,77,2,Large Area Rug,Public Areas,40,Nashville,Tennessee,80
1866,02-10-2015,14,82,3,Business Cards,Public Areas,60,Nashville,Tennessee,180
3989,26-07-2016,14,82,2,Business Cards,Public Areas,60,Nashville,Tennessee,120
773,27-04-2015,14,9,1,Tissues,Housekeeping,14,Nashville,Tennessee,14
2966,08-03-2016,14,9,3,Tissues,Housekeeping,14,Nashville,Tennessee,42
3053,18-03-2016,14,9,3,Tissues,Housekeeping,14,Nashville,Tennessee,42
3702,13-06-2016,14,9,3,Tissues,Housekeeping,14,Nashville,Tennessee,42
1335,18-07-2015,14,1,1,Large Towel,Housekeeping,9,Nashville,Tennessee,9
781,28-04-2015,14,81,2,Flyer Holder,Public Areas,3,Nashville,Tennessee,6
1417,29-07-2015,14,81,1,Flyer Holder,Public Areas,3,Nashville,Tennessee,3
1729,10-09-2015,14,11,1,Shower Cap,Housekeeping,10,Nashville,Tennessee,10
3096,25-03-2016,14,11,2,Shower Cap,Housekeeping,10,Nashville,Tennessee,20
4967,26-12-2016,14,11,2,Shower Cap,Housekeeping,10,Nashville,Tennessee,20
1285,10-07-2015,14,63,2,Duct Tape,Maintenance,27,Nashville,Tennessee,54
1926,10-10-2015,14,63,2,Duct Tape,Maintenance,27,Nashville,Tennessee,54
2756,05-02-2016,14,63,3,Duct Tape,Maintenance,27,Nashville,Tennessee,81
4875,08-12-2016,14,63,3,Duct Tape,Maintenance,27,Nashville,Tennessee,81
2275,28-11-2015,14,80,1,Poster Stand,Public Areas,27,Nashville,Tennessee,27
785,29-04-2015,14,46,1,Safe,Furnishings,115,Nashville,Tennessee,115
975,27-05-2015,14,46,2,Safe,Furnishings,115,Nashville,Tennessee,230
1747,14-09-2015,14,46,2,Safe,Furnishings,115,Nashville,Tennessee,230
2383,15-12-2015,14,46,2,Safe,Furnishings,115,Nashville,Tennessee,230
4265,05-09-2016,14,46,1,Safe,Furnishings,115,Nashville,Tennessee,115
679,13-04-2015,14,40,3,Coffee Maker,Furnishings,119,Nashville,Tennessee,357
957,25-05-2015,14,40,1,Coffee Maker,Furnishings,119,Nashville,Tennessee,119
2464,26-12-2015,14,40,1,Coffee Maker,Furnishings,119,Nashville,Tennessee,119
2284,29-11-2015,14,12,1,Bed Sheet (King),Housekeeping,29,Nashville,Tennessee,29
1637,27-08-2015,14,55,3,Television,Furnishings,200,Nashville,Tennessee,600
1517,13-08-2015,14,86,2,Sofa,Public Areas,215,Nashville,Tennessee,430
1667,02-09-2015,14,86,2,Sofa,Public Areas,215,Nashville,Tennessee,430
3584,30-05-2016,14,86,1,Sofa,Public Areas,215,Nashville,Tennessee,215
1855,30-09-2015,14,17,2,Clothes Hanger,Housekeeping,18,Nashville,Tennessee,36
3318,23-04-2016,14,17,2,Clothes Hanger,Housekeeping,18,Nashville,Tennessee,36
3539,23-05-2016,14,17,2,Clothes Hanger,Housekeeping,18,Nashville,Tennessee,36
2741,03-02-2016,14,43,1,Table Lamp,Furnishings,38,Nashville,Tennessee,38
2961,07-03-2016,14,43,2,Table Lamp,Furnishings,38,Nashville,Tennessee,76
4902,14-12-2016,14,43,2,Table Lamp,Furnishings,38,Nashville,Tennessee,76
3092,25-03-2016,14,76,3,Ficus,Public Areas,80,Nashville,Tennessee,240
4903,14-12-2016,14,76,3,Ficus,Public Areas,80,Nashville,Tennessee,240
2592,15-01-2016,14,26,1,Envelopes (Catalog),Office Supplies,13,Nashville,Tennessee,13
3666,09-06-2016,14,26,1,Envelopes (Catalog),Office Supplies,13,Nashville,Tennessee,13
4618,30-10-2016,14,26,2,Envelopes (Catalog),Office Supplies,13,Nashville,Tennessee,26
1355,21-07-2015,14,32,1,Note Pads,Office Supplies,14,Nashville,Tennessee,14
2356,10-12-2015,14,32,3,Note Pads,Office Supplies,14,Nashville,Tennessee,42
3306,21-04-2016,14,32,3,Note Pads,Office Supplies,14,Nashville,Tennessee,42
1537,15-08-2015,2,41,2,Office Chair,Furnishings,85,Cincinnati,Ohio,170
3014,13-03-2016,2,54,1,Chest of Drawers,Furnishings,150,Cincinnati,Ohio,150
4940,19-12-2016,2,54,2,Chest of Drawers,Furnishings,150,Cincinnati,Ohio,300
1660,31-08-2015,2,71,3,Hammer,Maintenance,17,Cincinnati,Ohio,51
2043,27-10-2015,2,71,1,Hammer,Maintenance,17,Cincinnati,Ohio,17
352,23-02-2015,2,3,1,Washcloth,Housekeeping,3,Cincinnati,Ohio,3
614,03-04-2015,2,3,2,Washcloth,Housekeeping,3,Cincinnati,Ohio,6
3988,26-07-2016,2,3,2,Washcloth,Housekeeping,3,Cincinnati,Ohio,6
4465,06-10-2016,2,3,2,Washcloth,Housekeeping,3,Cincinnati,Ohio,6
150,24-01-2015,2,45,3,Computer Desk,Furnishings,102,Cincinnati,Ohio,306
558,25-03-2015,2,45,2,Computer Desk,Furnishings,102,Cincinnati,Ohio,204
16,03-01-2015,2,94,3,Monitor,Public Areas,70,Cincinnati,Ohio,210
1384,24-07-2015,2,94,3,Monitor,Public Areas,70,Cincinnati,Ohio,210
1701,06-09-2015,2,94,3,Monitor,Public Areas,70,Cincinnati,Ohio,210
2354,09-12-2015,2,94,1,Monitor,Public Areas,70,Cincinnati,Ohio,70
3479,15-05-2016,2,94,3,Monitor,Public Areas,70,Cincinnati,Ohio,210
4529,17-10-2016,2,94,1,Monitor,Public Areas,70,Cincinnati,Ohio,70
644,08-04-2015,2,93,3,Terminal,Public Areas,85,Cincinnati,Ohio,255
2573,13-01-2016,2,93,1,Terminal,Public Areas,85,Cincinnati,Ohio,85
2953,07-03-2016,2,93,3,Terminal,Public Areas,85,Cincinnati,Ohio,255
10,02-01-2015,2,61,2,Tape Measure,Maintenance,8,Cincinnati,Ohio,16
593,31-03-2015,2,61,3,Tape Measure,Maintenance,8,Cincinnati,Ohio,24
2350,09-12-2015,2,61,2,Tape Measure,Maintenance,8,Cincinnati,Ohio,16
3501,18-05-2016,2,61,1,Tape Measure,Maintenance,8,Cincinnati,Ohio,8
11,02-01-2015,2,24,1,Envelopes (Letter),Office Supplies,24,Cincinnati,Ohio,24
185,28-01-2015,2,24,1,Envelopes (Letter),Office Supplies,24,Cincinnati,Ohio,24
348,22-02-2015,2,24,1,Envelopes (Letter),Office Supplies,24,Cincinnati,Ohio,24
1700,06-09-2015,2,24,3,Envelopes (Letter),Office Supplies,24,Cincinnati,Ohio,72
2007,21-10-2015,2,24,3,Envelopes (Letter),Office Supplies,24,Cincinnati,Ohio,72
3534,23-05-2016,2,24,1,Envelopes (Letter),Office Supplies,24,Cincinnati,Ohio,24
4393,23-09-2016,2,24,1,Envelopes (Letter),Office Supplies,24,Cincinnati,Ohio,24
2922,02-03-2016,2,23,3,Printer Toner,Office Supplies,85,Cincinnati,Ohio,255
3881,10-07-2016,2,23,3,Printer Toner,Office Supplies,85,Cincinnati,Ohio,255
664,10-04-2015,2,20,2,Pens,Office Supplies,30,Cincinnati,Ohio,60
1812,24-09-2015,2,20,3,Pens,Office Supplies,30,Cincinnati,Ohio,90
2656,23-01-2016,2,20,2,Pens,Office Supplies,30,Cincinnati,Ohio,60
3970,23-07-2016,2,20,1,Pens,Office Supplies,30,Cincinnati,Ohio,30
2476,28-12-2015,2,84,3,Tall Chair,Public Areas,75,Cincinnati,Ohio,225
3705,13-06-2016,2,84,3,Tall Chair,Public Areas,75,Cincinnati,Ohio,225
1239,04-07-2015,2,89,3,Photograph,Public Areas,45,Cincinnati,Ohio,135
1619,25-08-2015,2,89,1,Photograph,Public Areas,45,Cincinnati,Ohio,45
362,24-02-2015,2,21,3,Printer Paper,Office Supplies,50,Cincinnati,Ohio,150
584,30-03-2015,2,21,3,Printer Paper,Office Supplies,50,Cincinnati,Ohio,150
1822,26-09-2015,2,21,1,Printer Paper,Office Supplies,50,Cincinnati,Ohio,50
2168,14-11-2015,2,21,2,Printer Paper,Office Supplies,50,Cincinnati,Ohio,100
2436,22-12-2015,2,21,3,Printer Paper,Office Supplies,50,Cincinnati,Ohio,150
3389,04-05-2016,2,21,2,Printer Paper,Office Supplies,50,Cincinnati,Ohio,100
1025,02-06-2015,2,6,2,Conditioner,Housekeeping,40,Cincinnati,Ohio,80
1835,28-09-2015,2,6,2,Conditioner,Housekeeping,40,Cincinnati,Ohio,80
4018,29-07-2016,2,6,1,Conditioner,Housekeeping,40,Cincinnati,Ohio,40
1336,18-07-2015,2,57,1,Wireless Router,Furnishings,70,Cincinnati,Ohio,70
3639,05-06-2016,2,57,3,Wireless Router,Furnishings,70,Cincinnati,Ohio,210
522,20-03-2015,2,70,3,Door Lock,Maintenance,117,Cincinnati,Ohio,351
3245,15-04-2016,2,70,3,Door Lock,Maintenance,117,Cincinnati,Ohio,351
4406,26-09-2016,2,70,2,Door Lock,Maintenance,117,Cincinnati,Ohio,234
178,27-01-2015,2,52,3,Ironing Board,Furnishings,18,Cincinnati,Ohio,54
1554,17-08-2015,2,52,3,Ironing Board,Furnishings,18,Cincinnati,Ohio,54
3381,02-05-2016,2,52,3,Ironing Board,Furnishings,18,Cincinnati,Ohio,54
665,11-04-2015,2,74,3,Large Plant,Public Areas,35,Cincinnati,Ohio,105
2390,15-12-2015,2,74,2,Large Plant,Public Areas,35,Cincinnati,Ohio,70
2649,22-01-2016,2,74,3,Large Plant,Public Areas,35,Cincinnati,Ohio,105
3012,13-03-2016,2,74,3,Large Plant,Public Areas,35,Cincinnati,Ohio,105
3465,14-05-2016,2,74,3,Large Plant,Public Areas,35,Cincinnati,Ohio,105
4610,28-10-2016,2,74,2,Large Plant,Public Areas,35,Cincinnati,Ohio,70
405,02-03-2015,2,73,1,Mop,Maintenance,15,Cincinnati,Ohio,15
560,26-03-2015,2,73,1,Mop,Maintenance,15,Cincinnati,Ohio,15
30,05-01-2015,2,5,1,Moisturizer,Housekeeping,40,Cincinnati,Ohio,40
573,28-03-2015,2,5,1,Moisturizer,Housekeeping,40,Cincinnati,Ohio,40
902,16-05-2015,2,5,1,Moisturizer,Housekeeping,40,Cincinnati,Ohio,40
959,25-05-2015,2,5,2,Moisturizer,Housekeeping,40,Cincinnati,Ohio,80
2227,21-11-2015,2,5,3,Moisturizer,Housekeeping,40,Cincinnati,Ohio,120
3815,29-06-2016,2,5,1,Moisturizer,Housekeeping,40,Cincinnati,Ohio,40
1653,30-08-2015,2,79,2,Coffee Table,Public Areas,103,Cincinnati,Ohio,206
2103,05-11-2015,2,79,3,Coffee Table,Public Areas,103,Cincinnati,Ohio,309
2863,23-02-2016,2,79,1,Coffee Table,Public Areas,103,Cincinnati,Ohio,103
4889,11-12-2016,2,79,3,Coffee Table,Public Areas,103,Cincinnati,Ohio,309
76,12-01-2015,2,44,1,Floor Lamp,Furnishings,55,Cincinnati,Ohio,55
1708,07-09-2015,2,44,2,Floor Lamp,Furnishings,55,Cincinnati,Ohio,110
525,21-03-2015,2,64,3,Gaffer's Tape,Maintenance,27,Cincinnati,Ohio,81
2448,24-12-2015,2,64,2,Gaffer's Tape,Maintenance,27,Cincinnati,Ohio,54
2855,22-02-2016,2,64,3,Gaffer's Tape,Maintenance,27,Cincinnati,Ohio,81
4807,29-11-2016,2,64,1,Gaffer's Tape,Maintenance,27,Cincinnati,Ohio,27
881,12-05-2015,2,10,3,Toilet Paper,Housekeeping,19,Cincinnati,Ohio,57
1744,13-09-2015,2,10,2,Toilet Paper,Housekeeping,19,Cincinnati,Ohio,38
36,06-01-2015,2,37,2,Bed (King),Furnishings,300,Cincinnati,Ohio,600
804,02-05-2015,2,37,1,Bed (King),Furnishings,300,Cincinnati,Ohio,300
1751,14-09-2015,2,37,2,Bed (King),Furnishings,300,Cincinnati,Ohio,600
4686,10-11-2016,2,37,2,Bed (King),Furnishings,300,Cincinnati,Ohio,600
2434,22-12-2015,2,30,2,Permanent Markers,Office Supplies,6,Cincinnati,Ohio,12
2330,06-12-2015,2,83,3,Bar Stool,Public Areas,60,Cincinnati,Ohio,180
